1aa48a,::1,GET,http://localhost:8080/,1476888890,,200
3679de,::1,GET,http://localhost:8080/users,1476888899,,200
6961a8,::1,GET,http://localhost:8080/users,1476888952,,200
f6cc52,::1,GET,http://localhost:8080/users,1476889299,,200
347434,::1,GET,http://localhost:8080/,1476889314,,200
403bd9,::1,GET,http://localhost:8080/users,1476889325,,200
